game_key,labels,text,colors,video_data,eng_type,direction,adunit_size_x,adunit_size_y
adunit-dior-rimowa-mpu-sg/de5aea7a628899a49844,"Text,Alphabet,Word,Symbol,Number","DIOR R,TAPON ""DIOR AND,RIMOWA""","1,2,3,4,5,6,7,8,9,10",0,tap,no direction,,
22cd7cad872f59dfe3f049ce846774e0/182462f7ad56096bc453,"Nature,Outdoors,Astronomy,Space,Outer Space,Universe,Night,Moon","la prairie,SWITZERLAND,DRAG THE CAVIAR,TO REAWAKEN THE GAZE","1,2,3,4,5,6,7,8,9,10",1,swipe,no direction,600.0,500.0
adunit-converse-twisted-chucks-physics-mob/507af204e45d432adb37,"Vehicle,Aircraft,Spaceship,Transportation,Space Shuttle","CONVERSE,SWIPEUP","1,2,3,4,5,6,7,8,9,10",1,swipe,up,,
adunit-converse-twisted-chucks-physics-mob/721037ee922f4b58f976,"Transportation,Aircraft,Spaceship,Vehicle,Space Shuttle","CONVERSE,SWIPEUP,TOATINTTUNOTWA","1,2,3,4,5,6,7,8,9,10",1,swipe,up,,
4dd9ad3575a89ff1b04a1ca32e623019/15770f2d1ce969c8ea5f,"Poster,Advertisement,Person,Human,Bicycle,Bike,Vehicle,Transportation,Outdoors,Nature","91-1,LONE STAR,2 NIGHT PREMIERE CONTINUES,TONIGHT 8/7c FOX,T,SWIPE UP,COD TU NCWAOT EMEDCCACICC","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,900.0
adunit-jal-fs-userchoice-mob-final/3a9ff4ead27a6a12c669,"Human,Person,Outdoors,Nature,Text","JAPAN AIRLINES,A NEW WAY TO S.E. ASIA,5-Star Service Twice Daily from SFO,San F,SWIPE RIGHT SWIPE LEFT,TO PREVIEW TO DISCOVER,JAL BUSINESS CLASS OUR EXPANDED,NETWORK","1,2,3,4,5,6,7,8,9,10",0,swipe,right,,
a5a5c2161b372aca2a401cc6fd1ca7b8/7de447040b164d176c23,"Human,Person,Helmet,Clothing,Apparel","GRIDIRON-,PICK EM,$10,000,WEEK,EVERY,Pick for free.,32,SWIPE UP TO","1,2,3,4,5,6,7,8,9,10",0,swipe,up,600.0,900.0
758aca972601210aeac2b63749861d5e/5eb384f74437df63ecfb,Candle,"ESTEE LAUDER,""Travel S.O.S"",PULSE AQUI","1,2,3,4,5,6,7,8,9,10",1,,,,
adunit-j12-2020-mpu/dbe09b4060dfa69dfbb9,Wristwatch,"CHANEL,CHANEL,10,15,3,9,45,AUTOLATIC J2,6,SWIPE TO ROTATE,EXPLORE J12 DESIGN","1,2,3,4,5,6,7,8,9,10",0,swipe,no direction,,
adunit-j12-2020-mpu/9ca3c58472d799e7fbc0,Wristwatch,"CHANEL,0,142,CHANEL,15,3,45 10 I,9,J12,Qo,AUTOTATIC 84,6,SWIPE TO ROTATE,EXPLORE J12 DESIGN","1,2,3,4,5,6,7,8,9,10",0,swipe,no direction,,
adunit-j12-2020-mpu/e136631dda0c771ffd03,Wristwatch,"CHANEL,CHANEL 3 15,9,Qo,AUTOATIC J12 84,6,SWIPE TO ROTATE,EXPLORE J12 DESIGN","1,2,3,4,5,6,7,8,9,10",0,swipe,no direction,,
adunit-j12-2020-mpu/c5077c2800f3d29b41a6,Wristwatch,"CHANEL,CHANEL 3 15,9,Qo,AUTOATIC J12 84,6,SWIPE TO ROTATE,EXPLORE J12 DESIGN","1,2,3,4,5,6,7,8,9,10",0,swipe,no direction,,
960d4eb8ab044657cf0c9541746dce2a/6b69160071e5bec93c66,"Plot,Human,Person","MICHAEL KORS,GUIDETHE PLANE,TO FOLLOW YOUR,WONDERLUST","1,2,3,4,5,6,7,8,9,10",1,,,,
960d4eb8ab044657cf0c9541746dce2a/0b304cf9c90c4ff50aa0,"Plot,Person,Human,Diagram","MICHAEL KORS,GUIDETHE PLANE,TO FOLLOW YOUR,WONDERLUST","1,2,3,4,5,6,7,8,9,10",1,,,,
adunit-bose-frames-tap-to-fin-fr-mob/5a28fed6ceb0c2087085,Text,"1. ADUNIT SIZE. width: 468px, height: 702px, LOAD TIME:,397ms,2. IMPRESSION","1,2,3,4,5,6,7,8,9,10",1,tap-and-hold,no direction,,
daa3ac844f0ddecd78e4acbbaa470d0d/5533a107ad6438a8cb96,Dj,H,"1,2,3,4,5,6,7,8,9,10",0,,,,
daa3ac844f0ddecd78e4acbbaa470d0d/6236871c3a006b88cc85,Dj,,"1,2,3,4,5,6,7,8,9,10",0,,,,
24df53b134338f476f386d35e40d1b9c/8b61927f7e1dada81107,,"HSBC Life,ESTAURANT,3,CAFE,?","1,2,3,4,5,6,7,8,9,10",0,,,,
6c80dd2086047fc60ad02a9b2fddca0d/8fe09c25fb84e9f122f0,"Bottle,Cosmetics","Jo MALONE,LONDON,Jo MALONE,Lo,Scent SEASEN Oe,Te,Swipe up","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,900.0
ea407ad749a155dc2810836b57be4868/5050b45edd089970ff7d,"Electronics,Camera,Camera Lens","DLEXLS,LICERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,T,Nr60,Nr6074833,1:2,8 t80mm Planar","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,500.0
966a23b359b8b0dc69b6f6bb6f01972f/b89f94cd1f441edbc254,Text,"PIMCO,EIRHTAR B","1,2,3,4,5,6,7,8,9,10",0,,,,
e5653024474adc3126c648174c19ce24/9e24caa0ac4178a6c3ec,Text,"Only one,song,on your playlist?,18:01,Hong Kong,K","1,2,3,4,5,6,7,8,9,10",0,,,,
fc9ede95e708218ec3c95a218913cb0e/5816e8c2bc01d7ba5ef2,"Accessories,Accessory,Sunglasses","SOUND,BSE,SIGHT,SWIPE UP","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,900.0
5bf71160fa282d68ee59420f310d567a/46599bcbc2392f0ca20d,"Text,Handwriting",,,1,,,,
9262ec1309171b2f4134f49ddc1eb849/5051458a51927928fa68,Gift,"ESTEE LAUDER,APPUYEZ ICI,POUR DECOUVRIR LES CADEAUX","1,2,3,4,5,6,7,8,9,10",0,tap-and-hold,no direction,600.0,900.0
75f53772b782fe6f3592e88a157a2b5e/0f9d1efd75a0aec6c45c,"Appliance,Washer","SAMSUNG,Q.Drive,TAP AND HOLD,To begin washing with half the time","1,2,3,4,5,6,7,8,9,10",1,,no direction,600.0,500.0
5d8ff2824c72bb06c153abf4ba1d3ef9/cfc5017ce07c3aa54c59,"Clock,Digital Clock","Cornerstone,AM,07:30,Swipe Down,To start your day with,a smooth, comfortable,Shave!","1,2,3,4,5,6,7,8,9,10",1,swipe,down,600.0,900.0
5d8ff2824c72bb06c153abf4ba1d3ef9/c51af7730b8ebc45eb09,"Clock,Digital Clock","Cornerstone,AM,07:30,Swipe Down,To start your day with,a smooth, comfortable,Shave!","1,2,3,4,5,6,7,8,9,10",1,swipe,down,600.0,900.0
aef14b42b856bbae9e2c3bdc96c8eba3/674c90abd515a61192c4,"Word,Advertisement,Poster,Text,Paper,Flyer,Brochure,Human,Person,Alphabet","Westheld,PARLY 2,BACK,TOGETHER,Balayez votre cran pour commencer votre shopping,*Tous reunis","1,2,3,4,5,6,7,8,9,10",1,swipe,no direction,600.0,500.0
f7562b5a426d9b874f93c65e2f874326/91b4f56fe2949b3d58ed,"Outdoors,Nature","MICHAEL KORS,WONDERLUST,Swipe Down,to pull the tide in to discover,your wonderlust","1,2,3,4,5,6,7,8,9,10",1,swipe,down,600.0,900.0
adunit-cartier-christmas-campaign-mpu-V1-EN/efb546fd37627c9dfd75,,"Carlier,lle,TAP AND HOLD","1,2,3,4,5,6,7,8,9,10",1,,no direction,,
adunit-multi-answer-industry-studies-razors-q2-bio/a39876ad682e4740cba4,"Text,Clock Tower,Tower,Building,Architecture,Phone,Electronics,Cell Phone,Mobile Phone","Which razor brands,do you know?,TAP ALL THAT APPLY,Gillete Gillette,MAch3,BlueI,Gillette,HARRY'S FUSION5,PROGLIDE,None,DOLLAR SHAVE CLUB,SUBMIT","1,2,3,4,5,6,7,8,9,10",0,tap,no direction,,
adunit-multi-answer-industry-studies-razors-q2-bio/71b208898e158e3fbb4b,"Text,Clock Tower,Building,Tower,Architecture,Phone,Mobile Phone,Electronics,Cell Phone","Which razor brands,do you know?,TAP ALL THAT APPLY,Gillethe,FUSION5 PROGLIDE DOLLAR SHAVE CLUB,Gillette,HARRY'S,MACh3,Gillette,None,BlueIl,SUBMIT","1,2,3,4,5,6,7,8,9,10",0,tap,no direction,,
14d114f03ee84ce824e94f08a0e56f35/4567a0666f46935dde62,"Human,Person,Poster,Advertisement,Apparel,Clothing,Flyer,Brochure,Paper,Baseball Cap,Hat,Cap","SoFi,Hong Kong,SO FEE TRADING APP,GET A FREE,STOCK UP TO,$ 100,USD OF YOUR,CHOICE,SWIPE,UP,TO EXPLORE ACCOUNT,OPENING OFFER","1,2,3,4,5,6,7,8,9,10",0,swipe,up,600.0,900.0
adunit-naturemade-vms-shoppers-pros-1-bio/8ad6da6c730cd3d3d30a,Text,"Are you considering,vitamins the,next,time you shop?,Yes,No","1,2,3,4,5,6,7,8,9,10",0,,,,
ec53b0973db5a35d83fd5bb009802bdb/9c169e9e32967dcf59be,"Text,Credit Card","18:01,ng Kong,Hong Kong,3 Auetraliar","1,2,3,4,5,6,7,8,9,10",0,,,,
7cf7e0394701413cff9959c424586921/7bba829b65e098794773,Text,"CHAUMET PARIS,SWIPE LEFT","1,2,3,4,5,6,7,8,9,10",1,swipe,left,600.0,900.0
49c9eecd53c8f02d664056ce63cfe413/6378205f055f32ab0272,"Person,Human,Advertisement,Poster,Brochure,Flyer,Paper,Female","Original Herb,SWISS MADE,Herb Lozenges,Swiss,sugar free,Sweetened with Stevia*,soothing gseat sasting","1,2,3,4,5,6,7,8,9,10",0,,,,
efcac450ce9ac023fde5ae979b16130d/d4e5ff72c3692b0292bf,Paper,"Balayez vers le bas,Decouvrez tout ce que fait ExxonMobil,pour aider a reduire les emissions.,Global","1,2,3,4,5,6,7,8,9,10",1,swipe,down,600.0,500.0
f2ef8dd4905d02169463913ff9b92e10/611ff7e17ec28159ee42,"Transportation,Automobile,Vehicle,Car,Machine,Wheel,Tire,Car Wheel,Advertisement,Poster,Paper,Brochure,Flyer,Spoke","MITSUBISHI,MOTORS,Drive your Ambitior,5mi.,15mi.,SLIDE YOUR GAS SAVINGS,Calculate your daily commute with the,2019 Mitsubishi Outlander PHEV","1,2,3,4,5,6,7,8,9,10",0,swipe,no direction,600.0,500.0
7bcbad9e30c0615a251bfd08d8b6b11c/42c2197d742e2aa1a0f0,"Advertisement,Poster,Flyer,Brochure,Paper","SWIPE UP,to see action on the front lines.,BODY,CAM,ID,INVESTIGATION DISCOVERY,T","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,500.0
f3c066bd31cf2d19ca47b8d8894c7b4c/cf51b8d8184cc56778b5,"Text,Paper,Poster,Advertisement,Flyer,Brochure","PIMCO,SWIPE UP,TO SEE HOW WE CAN HELP,FIXED INCOME INVESTORS,NAVIGATE CHANGING MARKETS,Issued in Hong Kong by PIMCO Asia Limited and has not been reviewed by,the Securities and Futures Commission All investments contain riskand,may","1,2,3,4,5,6,7,8,9,10",0,swipe,up,600.0,900.0
adunit-bio-innovation-progressive-V4-mob/05293e3bc0a3630cb06b,Text,"Have you seen,an,ad for,Progressive,Insurance,in the last week?,NO,YES,SWIPE","1,2,3,4,5,6,7,8,9,10",0,swipe,no direction,,
adunit-netto-BIO-2-mpu/a05403362a1996cf64c4,Text,"Que pensez vous de la,Netto?,marque,Je n'ai pas d'avis sur cette marque,Je n'aime pas cette marque,J'aime bien cette marque","1,2,3,4,5,6,7,8,9,10",0,,,,
adunit-multi-answer-industry-studies-razors-q1-bio/91fe317331b409ef2be2,"Text,Clock Tower,Tower,Building,Architecture","Do you typically,buy same,the brand,of razor?,TAP TO CHOOSE,NO,YES","1,2,3,4,5,6,7,8,9,10",0,tap,no direction,,
6fc2b1946ef8116d92ff608d37b64b56/a1b312822d127abc615e,Cosmetics,"OLAY OLAY -FPEBR E-,No,OLAY,SBAAHOIE","1,2,3,4,5,6,7,8,9,10",1,,,,
7b43db33a74ef60e47be41790529ae54/383641c4b01733646a4c,"Person,Human,Advertisement,Poster,Flyer,Brochure,Paper,Neighborhood,Building,Urban","A hulu ORIGINAL,SOLAR,OPPOSITES,aos,SWIPE UP,to welcome your,new next door neighbors","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,900.0
264ea293626170474cf0d8df396b84cc/c857c79e0bf81d1555c4,"Person,Human,Liquor,Alcohol,Beverage,Drink,Beer,Bottle","HB,HENRI,BARDOUIN,PASTIS,HENRI,BARDOUIN,L.E PASTIS GRAND CRU,GLISSEZ,POUR DECOUVRIR,SON SECRET","1,2,3,4,5,6,7,8,9,10",1,swipe,no direction,600.0,1200.0
c9d68498045bdb5dd5513e7f03923fbb/75a77b171e8933fd40f9,"Sphere,Nature,Outdoors,Universe,Space,Astronomy,Outer Space,Moon,Night","la prairie,SWITZERLAND,DRAG THE CAVIAR,TO REAWAKEN THE GAZE","1,2,3,4,5,6,7,8,9,10",1,swipe,no direction,600.0,900.0
4b9118faf8c17f44ee8cb95831ee86d1/39cd7503f6a13c7827f1,"Footwear,Shoe,Apparel,Clothing,Sneaker,Running Shoe","TAP & HOLD,TO DISCOVERINNOVATION,POWERED BY THE PAST","1,2,3,4,5,6,7,8,9,10",1,,no direction,600.0,900.0
1a9c975239cc773ca664fa32464fa962/9b7af22f981cf49d14ce,"Camera,Electronics,Camera Lens","QLEXLS,L/CERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,T,Nr6074833,1:2,8 t80mm Planar","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,500.0
fc20df88e171869a3e00ec133439779b/98c2a0f7f2961b21f799,"Person,Human,Clothing,Apparel,Advertisement,Poster,Flyer,Brochure,Paper","SoFi Hong,Kong,So FEE TRADING APP,O,COMISSIONS,SWIPE UP","1,2,3,4,5,6,7,8,9,10",0,swipe,up,600.0,500.0
fc20df88e171869a3e00ec133439779b/ca146374cfe6d02d84a4,"Person,Human,Apparel,Clothing,Advertisement,Poster,Brochure,Paper,Flyer","SoFi,So FEE TRADING APP,Hong Kong O,COMISSIONS,SWIPE UP","1,2,3,4,5,6,7,8,9,10",0,swipe,up,600.0,500.0
6b8fe34e886cb3bc950222ada9716537/b4d32f99c66e416fae16,"Plant,Bowl","simple,feast,TRAEK I TALLERKENEN,for at bestille din forste maltidskasse","1,2,3,4,5,6,7,8,9,10",0,,,,
e9c2e918eb4f43e7be9ff1ebbf29e62e/058a2c8b207c7bda3ab0,"Car,Automobile,Vehicle,Transportation,Sports Car,Coupe,Sedan,Bumper","LINCOLN,TAP,To enter the all-new,2020 Lincoln Aviator","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,900.0
adunit-fox-alita-physical-mpu-userchoice/cb7a86aeb3de7711a15b,"Helmet,Clothing,Apparel,Human,Person,Brochure,Advertisement,Paper,Flyer,Poster","ALITA BATTLE ANGEL,TAP TO CHOOSE,L YOUR ALITA ADVENTURE,DOLL,BERSERKER,MOTORBALL","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,,
adunit-winamax-vandals-3eme-mpu/85026d1e69131682137e,"Text,Wall,Poster,Advertisement,Alphabet","COTE,GROSSE,WINAMAX GROS GAIN,GROS,RESPECT,THAGUE,LE MUR","1,2,3,4,5,6,7,8,9,10",0,,,,
adunit-hersheys-cvs-userchoice-mpu/3606a3efe97123e51666,"Snack,Food","TRY,NEW Reese's,AT CVS Pharmacy!,Reese's EANUT COCOLAE DUTTER,CUS Reeses MLKCIOOAE CUS PEANUT DUTTER,220 PEANUT BUTTER,CALDRIES MRPACX LOVERS NET WT 1.5 0Z (42g) 210 CALDRIES CHOCOLATE LOVERS,NET WT 1.5 0Z (42g),SWIPE TO CHOOSE,Save Now","1,2,3,4,5,6,7,8,9,10",0,swipe,no direction,,
adunit-estee-lauder-double-wear-19-eng/32244e8fa83653360232,"Bottle,Text,Cosmetics","ESTEE LAUDER,DOUBLE WEAR,1. ADUNIT SIZE, width: : 466.66666666666663px,height:,700px, LOAD TIME: 309ms,SWIPE LEFT AND RIGHT,2.IMPRESSION,to discover shade,your perfect,ESTEF ESTEF LALDER,Doxble Wear,Doble,ESTEE,LALLDER","1,2,3,4,5,6,7,8,9,10",1,swipe,left,,
0707f81d434c04cf0c628161b570de3c/fac0cdc8264e2fd33e9e,"Car,Automobile,Transportation,Vehicle,Person,Human,Bumper,Flyer,Advertisement,Paper,Poster,Brochure","RENEGADE NOUVELLE JEEP. OTKSIVER,WINTER EDITION,Renegade,GLISSEZ VERS,LE HAUT,POURDENOUVELLESAVENTURES  Jeep","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,500.0
34fd14cdb130e6c22e1efbdf5aaa9bd3/ac64e267307945915e3d,"Person,Human,Nature,Outdoors","Columbia,WIRF DEN BALL, UM DIE,SCHNEEBALLSCHLACHT,ZU STARTEN!","1,2,3,4,5,6,7,8,9,10",1,,,,
646a1e4f1e346ae490f7e56b71bf48b7/443638c3e8ce5f4d9bfe,"Text,Poster,Advertisement,Label,Word","SCRUB,THE SCREEN,FOR,SOME,BEER,FLAVOURED,TEQUILA","1,2,3,4,5,6,7,8,9,10",1,,,,
a52bc2f9da77509b74c38b788d22ba9c/53d2fe286e4914d2a32e,"Cosmetics,Perfume,Bottle","Jean palll,GAULTTER,SCANDAL,GLISSEZ A GAUCHE,ET DECOUVREZ SCANDAL,AU #JPGSkiResort","1,2,3,4,5,6,7,8,9,10",1,swipe,left,600.0,900.0
fbb6bdb8cdfb2b0f5244ec88a8c677f8/b7fb26efdae75edd061f,"Person,Human,Text","SIMULIFE,LIFE SIMULATOR GAME,SWIPE UP,TO CHoOSE YOUR CAREER,Dentist,Apply,Salary: 80000.0 ,Designer,Salary: 60000.0 $,Pilot,Salary: 90000,Travel agent,Salary: 4500","1,2,3,4,5,6,7,8,9,10",0,swipe,up,,
fbb6bdb8cdfb2b0f5244ec88a8c677f8/254c192562a5c7493348,"Person,Human,Text","SIMULIFE,LIFE SIMULATOR GAME,SWIPE UP,TO YOUR CAREER,CHOOSE,Dentist,Salary: 80000.0 $ Apply,Designer,Salary: 60000.0 $,Pilot T,Salary: 9000,Travel,agent,Salary: 4500","1,2,3,4,5,6,7,8,9,10",0,swipe,up,,
e13cadeec62efb3ffb400d99298ac083/154ff4a85e11cfc69d80,"Pendant,Necklace,Accessory,Jewelry,Accessories","Tap and Hold,to discover the Perlee collection","1,2,3,4,5,6,7,8,9,10",1,,no direction,600.0,500.0
1f4e36e522b0db5fb785caf0b61e1fa8/300019c488e9f7d37df5,"Canopy,Umbrella","Klaus,TAP AND HOLD,TO TEAR OPEN THE GIFT","1,2,3,4,5,6,7,8,9,10",1,,no direction,600.0,900.0
ec41c2c0a1488d025461ae1322512f3a/5d28a22aeee86a1238a0,,"TAP HERE,TO GET YOUR FAVES FOR A,7REWARDS,BONUS,BiG,GUL Reese's,CDA TUIC SIEVEn","1,2,3,4,5,6,7,8,9,10",0,tap,no direction,,
adunit-dbs-sparks-2-bio/fa50bfb21060c2a08daa,Text,"Q.,Which of the following,brands would you most,associate with a company,that,social,supports,enterprises and champions,zero food waste initiatives?,A DBS,OCBC,B,C UOB,D None of the above","1,2,3,4,5,6,7,8,9,10",0,,,,
adunit-strongbow-mob/3d8e15ec8e8539687508,"Box,Cross,Symbol","SLIDE THE BASKET,TO #GRABANAPPLE,AND TRY TO WIN YOUR,SHARE OF R2M WORTH,OFAPPLE PRODUCTS.,STRONGBOW.,APPE CIDERS,The Power of Nature to Refresh STRONGBOW,APLE CIDERS","1,2,3,4,5,6,7,8,9,10",0,swipe,down,,
7e71e4290579d736f2038c17ee255539/8e3c98e3af5ed120b6c3,"Electronics,Camera Lens,Camera","QLEXLS,L/CERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,Nr6074833,1:2,8 -80mm Planar","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,900.0
8deada96e8cbe3986822872da23a258a/8a711c209474d9952932,"Word,Text,Alphabet,Number,Symbol","Westhield,VELIZY 2,BACK.,TO,GETHER,Balayez votre ecran pour commencer votre shopping","1,2,3,4,5,6,7,8,9,10",1,swipe,no direction,600.0,900.0
8deada96e8cbe3986822872da23a258a/17ba7bbe2191c9f86bb9,"Word,Text,Alphabet","Westhield,VELIZY 2,BACK.,TO,GETHER,Balayez votre ecran pour commencer votre shopping","1,2,3,4,5,6,7,8,9,10",1,swipe,no direction,600.0,900.0
81b2e81ff060534936e81edaa942d8ec/4d6821c996648917e9a1,"Vehicle,Car,Automobile,Transportation,Tire,Machine,Wheel,Car Wheel,Spoke,Alloy Wheel","cr,Balayer L'ecran,Pour decouvrir les vehicules Audi e-tron","1,2,3,4,5,6,7,8,9,10",1,swipe,no direction,600.0,500.0
316077c93a84527d2d28e2751b6fd2b6/5a09d6ea58653ec0c344,"Alphabet,Text,Rug","NETFLIX,SCRUB THE SCREEN,TO MEET THE NEW QUEEN","1,2,3,4,5,6,7,8,9,10",1,,,,
316077c93a84527d2d28e2751b6fd2b6/c65ffde16954d3fd10d4,"Alphabet,Text","NETFLIX,SCRUB THE SCREEN,TO MEET THE NEW QUEEN","1,2,3,4,5,6,7,8,9,10",1,,,,
316077c93a84527d2d28e2751b6fd2b6/0b6f303c785860652c2b,"Text,Alphabet,Rug","NETFLIX,SCRUB THE SCREEN,TO MEET THE NEW QUEEN","1,2,3,4,5,6,7,8,9,10",1,,,,
30c2222a7f9c10922202714a26e6a429/e94d60d75fcb263755c5,,"MICHAEL KORS,WONDERLUST,Swipe Down,to pull the tide in to discover,your wonderlust","1,2,3,4,5,6,7,8,9,10",1,swipe,down,600.0,900.0
f7390a27a240a942fad6f4f3fcbcf8ce/2ae7d3c7b61e259febb5,Furniture,"YOU'RE WATCHINGTHEM.,BUT WHO'S WATCHING YOU?,TAP & HOLD,THE PEEPHOLE,TO FIND OUT","1,2,3,4,5,6,7,8,9,10",0,,no direction,600.0,900.0
9fd2ac5ab599da42323593e7640f258d/71b3eb543afc78e97a56,"Camera,Electronics,Camera Lens","LICERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,Nr6074833,1:2,8 80mm Planar","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,500.0
adunit-adss-forex-mpu/6729f5d3942ea4d0aba1,"Human,Person,Text","LADSS,?","1,2,3,4,5,6,7,8,9,10",0,,,,
1408bd53508af3c5c28eafe591ca2555/698bd9f4dcb7c9bd4a8a,,"Luigis,Mansion-,NINTENDO,SWITCH,A,77,EVERYONE,E Mild Cartoon Violence SWIPE UP,Comic Mischief","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,500.0
6d72ce3e20781f20fb420b30d3dd8b0e/8962a61a49680465043e,"Camera Lens,Electronics,Camera","QLEXLS,L/CERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,Nr6074833,1:2,8 -80mm Planar","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,900.0
8bb5a142fd07e532b94717517a134089/1c3894a09b3c0d11814e,"Advertisement,Poster,Human,Person,Brochure,Flyer,Paper","NETFLIX,SERIOUSLY SINGLE,SWIPE RIGHT,TO SEE HOW DINEO AND NONI,EMBRACE SINGLEHOOD!","1,2,3,4,5,6,7,8,9,10",0,swipe,right,,
455c09b86fbbd7316d319d9792874c95/f6011164f81f21211681,"Water,Person,Human,Outdoors,Poster,Advertisement,Accessories,Goggles,Accessory","ACTIVISION.,APPUYEZ ET MAINTENEZ,POUR COMMENCER LA MISSION,CALLoDUTY,MODERN","1,2,3,4,5,6,7,8,9,10",1,tap-and-hold,no direction,600.0,900.0
87415463f071d01475bab823915748c0/7756bcf73aa6074ab2c4,"Human,Person,Accessory,Accessories,Sunglasses,Apparel,Clothing,Goggles,Glasses,Female","BUSE,KANNST DU DIE,BOSE-LAUTSPRECHER FINDEN?","1,2,3,4,5,6,7,8,9,10",1,,,,
6550c50c4e6be421745c9e0ab12637ce/8ce9b881ac45be3af84f,"Nature,Ocean,Sea,Outdoors,Water,Sea Waves,Tsunami,Sports,Sport","9-1-1,TONIGHT8/7 FOX,SWIPE RIGHT","1,2,3,4,5,6,7,8,9,10",1,swipe,right,600.0,500.0
adunit-build-audi-a1-mpu/fcba8057276f87492a02,"Car,Automobile,Vehicle,Transportation,Sedan,Tire,Wheel,Machine,Car Wheel,Bumper,Spoke,Alloy Wheel","What's your 8B1,shade of epic?,Swipe to find your,shade of epic","1,2,3,4,5,6,7,8,9,10",0,swipe,no direction,,
62f7daa0eef099a4831d711cea0bc2b3/1d4cd56075d29f248833,"Plant,Food,Fruit,Kiwi","F 1 D 3,?,Zespri,KIWIFRUIT GREEN","1,2,3,4,5,6,7,8,9,10",0,,,,
51858cb907ee3b10d5eca14a636fd6e8/9b9e459c9d772b5c5a67,Text,"THE PERFUME SHOP,OUR BIGGEST,Friday,Black Ever,SWIPE UP,TO DISCOVER","1,2,3,4,5,6,7,8,9,10",0,swipe,up,600.0,900.0
adunit-covid-3-bio/91e8d461ae67b3b25377,Text,"How much do you,spend at the moment?,More than before,About the same,Less than before,tap to submit your answer","1,2,3,4,5,6,7,8,9,10",0,tap,no direction,,
9aba62bcbd53791e78b07c48e7d9a249/b146756e0ca435ef68df,Text,"ING,0.00%,%,interest,Tap and hold,To find out the interest rate you can,eniou with an ING Savings Account","1,2,3,4,5,6,7,8,9,10",1,,no direction,600.0,500.0
60fbc4f4784892c745fe6e279db1a1d1/e27e21d67540486a6eb0,"Novel,Book","SCRUB THE SCREEN,DISCOVER,your warm,ESCAPE,THE ALL-NEW 2020,LINCOLN AVIATOR","1,2,3,4,5,6,7,8,9,10",0,,,,
adunit-naturemade-shoppers-pros-1-bio/1cc8ac6652ec62f9114a,Text,"Are you considering,Nature Made,vitamins?,Yes,No","1,2,3,4,5,6,7,8,9,10",0,,,,
adunit-firekills-burst2-kitchen-mob/eb1545c8e99128b55840,"Indoors,Room,Appliance,Oven","SWIPE,LEFT,TO SEE HOW SIMPLE MISTAKES,CAN START A FIRE","1,2,3,4,5,6,7,8,9,10",1,swipe,left,,
adunit-estee-lauder-double-wear-19-eng-dubai/7ecf2d8d06115bd1ab29,"Cosmetics,Bottle","ESTEE LAUDER,DOUBLE WEAR,SWIPE LEFT AND RIGHT,to discover your perfect shade,A,AE ESTEE LALIDER ESTEE LNUDER,Double,ESTEE,LAUDER","1,2,3,4,5,6,7,8,9,10",1,swipe,left,,
adunit-cartier-christmas-campaign-mpu-V1-CN/dd36dc06565c21dd2412,,"Carlier,TAP AND HOLD,T","1,2,3,4,5,6,7,8,9,10",1,,no direction,,
aefdd887bb2639851eb1cc1ddfcb9bc9/2de3288366262eeb92e6,"Advertisement,Poster,Flyer,Brochure,Paper,Text","COMIDA GRATIS,PARA TUS HIJOS,DURANTE LA CUARENTENA,got milk?,T,DESLIZAR HACIA ARRIBA,T,PARA APRENDER MAS,ICODMLK DOOCESSOD BOADD","1,2,3,4,5,6,7,8,9,10",0,,,,
aefdd887bb2639851eb1cc1ddfcb9bc9/58082f96d6f29834d483,"Poster,Advertisement,Text","COMIDA GRATIS,PARA TUS HIJOS,DURANTE LA CUARENTENA,got milk?,T,DESLIZAR HACIA ARRIBA,T,PARA APRENDER MAS","1,2,3,4,5,6,7,8,9,10",0,,,,
adunit-naturemade-vms-shoppers-pros-4-bio/3d849b3f61d9723eae21,Text,"Have you bought,vitamins in the last 6,months?,Yes,No","1,2,3,4,5,6,7,8,9,10",0,,,,
